1 3.46875e-07 1.5e-08 1.2e-08 8 4096
2 5.56428571428571e-07 1.27053571428578e-08 2.1499999999985e-08 8 4096
3 9.945e-07 1.20565217391318e-08 2.30434782602728e-09 8 4096
4 1.816e-06 1.14402173913036e-08 -2.39130434781975e-08 16 4096
5 3.3775e-06 1.09355978260868e-08 -6.85217391304038e-08 32 4096
6 6.41666666666667e-06 1.08425271739131e-08 -1.84956521739137e-07 64 4096
