1.00000E+00	6.43375E-15	2.13750E-16	2.70000E-16	8.00000E+00	4.09600E+03
2.00000E+00	1.37500E-14	1.93620E-16	5.39130E-17	8.00000E+00	4.09600E+03
3.00000E+00	2.48600E-14	1.76458E-16	-5.83333E-17	8.00000E+00	4.09600E+03
4.00000E+00	4.74250E-14	1.74564E-16	-8.58750E-16	1.60000E+01	4.09600E+03
5.00000E+00	9.21333E-14	1.72728E-16	-2.32917E-15	3.20000E+01	4.09600E+03
6.00000E+00	1.80500E-13	1.69034E-16	-4.22083E-15	6.40000E+01	4.09600E+03
