1 6.43375e-15 2.1375e-16 2.7e-16 8 4096
2 1.375e-14 1.93619565218876e-16 5.3913043410932e-17 8 4096
3 2.486e-14 1.76458333333311e-16 -5.83333333313267e-17 8 4096
4 4.7425e-14 1.74564012096774e-16 -8.5874999999992e-16 16 4096
5 9.21333333333333e-14 1.72727654569891e-16 -2.3291666666661e-15 32 4096
6 1.805e-13 1.69034358198924e-16 -4.22083333333269e-15 64 4096
