#n 25 75 125 175 225 275 325 375 425 475 525 575 626 675 725 775 825 875 925 975
67	108	313	518	721	927	1131	1337	1543	1746	1950	2158	2361	2569	2771	2976	3186	3388	3592	3795	4002
68	109	313	513	722	927	1134	1336	1543	1746	1952	2160	2360	2566	2775	2977	3182	3386	3592	3797	4000
69	108	313	518	722	928	1133	1337	1541	1747	1952	2157	2364	2566	2772	2976	3183	3384	3590	3797	4002
70	107	312	516	724	928	1136	1338	1542	1748	1954	2157	2361	2568	2770	2976	3182	3388	3592	3793	4001
71	110	311	518	725	929	1135	1339	1542	1745	1953	2158	2362	2569	2775	2976	3187	3389	3590	3798	4000
72	108	312	518	723	927	1132	1335	1544	1748	1952	2160	2360	2568	2774	2980	3184	3387	3596	3794	4003
73	108	312	518	720	928	1132	1336	1539	1747	1952	2157	2364	2564	2770	2975	3181	3386	3595	3796	4004
74	108	311	519	722	927	1132	1336	1541	1747	1954	2157	2361	2568	2773	2978	3182	3386	3589	3794	4000
75	110	313	518	723	928	1134	1334	1541	1740	1953	2158	2362	2570	2774	2977	3182	3387	3590	3798	4001
76	108	313	521	723	928	1132	1337	1545	1748	1952	2159	2360	2567	2771	2980	3187	3388	3594	3796	4002
77	108	315	517	722	926	1134	1338	1541	1749	1950	2157	2362	2568	2768	2978	3183	3387	3588	3797	4000
78	108	312	517	722	928	1132	1336	1541	1748	1952	2157	2365	2566	2774	2975	3182	3389	3592	3796	4005
79	108	312	517	722	930	1132	1338	1543	1747	1950	2158	2363	2570	2771	2978	3185	3387	3594	3800	4004
80	106	312	520	721	928	1130	1336	1542	1747	1951	2160	2361	2570	2772	2976	3185	3386	3593	3796	4001
81	108	314	516	723	925	1133	1335	1538	1749	1952	2156	2363	2567	2770	2978	3181	3387	3589	3797	4004
82	108	313	519	722	926	1135	1336	1541	1748	1953	2157	2364	2568	2775	2974	3186	3387	3591	3796	4001
83	108	311	517	721	927	1132	1337	1539	1745	1952	2158	2361	2568	2772	2976	3185	3385	3591	3796	4004
84	109	314	517	723	930	1133	1336	1542	1748	1951	2160	2361	2567	2774	2978	3182	3385	3594	3797	4003
85	107	310	519	721	928	1134	1336	1541	1748	1952	2158	2362	2566	2771	2978	3182	3386	3590	3794	4000
86	109	313	517	721	928	1133	1336	1541	1746	1955	2158	2364	2568	2774	2976	3184	3386	3592	3798	4001
87	107	311	517	722	928	1133	1340	1543	1748	1954	2157	2361	2569	2774	2978	3184	3389	3593	3798	4002
88	106	314	518	722	929	1134	1337	1544	1745	1950	2159	2364	2567	2773	2974	3183	3384	3596	3799	4002
89	107	312	519	722	928	1134	1337	1542	1748	1954	2160	2361	2567	2770	2977	3182	3386	3593	3792	4000
90	109	313	518	721	927	1132	1336	1540	1743	1952	2157	2362	2567	2774	2973	3184	3387	3590	3798	3998
91	109	311	518	722	923	1132	1338	1543	1748	1951	2157	2362	2568	2773	2977	3186	3388	3594	3794	4001
92	107	313	519	723	928	1136	1338	1542	1746	1951	2160	2362	2569	2774	2977	3184	3386	3588	3796	4004
93	107	312	516	722	927	1136	1337	1541	1750	1952	2157	2364	2566	2769	2977	3184	3384	3592	3796	4001
94	110	314	519	722	926	1133	1337	1541	1750	1954	2156	2364	2568	2772	2976	3184	3385	3587	3797	4001
95	108	313	519	723	928	1131	1338	1540	1746	1954	2158	2362	2569	2772	2977	3181	3387	3590	3798	4002
96	110	312	518	721	928	1131	1337	1543	1746	1950	2158	2362	2568	2774	2976	3182	3386	3590	3795	4001
97	109	311	517	723	926	1133	1337	1540	1747	1951	2157	2361	2566	2773	2976	3180	3385	3593	3794	4001
98	107	311	517	722	928	1136	1337	1542	1750	1953	2158	2362	2568	2770	2974	3183	3386	3590	3796	4000
99	108	309	518	722	929	1128	1339	1538	1745	1952	2156	2361	2566	2772	2976	3184	3386	3588	3796	4001
100	107	314	520	724	929	1132	1335	1541	1747	1950	2157	2360	2567	2774	2976	3184	3388	3592	3797	4004
101	106	312	517	723	929	1132	1335	1540	1747	1949	2159	2362	2565	2770	2978	3184	3385	3593	3794	4003
102	108	314	518	720	928	1131	1338	1540	1748	1953	2158	2363	2568	2774	2977	3182	3388	3591	3794	4001
103	108	313	518	721	928	1129	1339	1543	1746	1953	2157	2362	2570	2775	2975	3186	3386	3591	3798	4000
104	108	312	518	722	929	1135	1338	1544	1747	1950	2160	2362	2568	2774	2976	3184	3388	3590	3798	4004
105	109	312	517	721	926	1133	1334	1541	1748	1953	2160	2362	2564	2773	2980	3184	3388	3592	3799	4000
106	110	314	519	724	927	1132	1335	1542	1748	1952	2158	2364	2570	2773	2974	3184	3389	3593	3796	4000
107	107	310	517	720	923	1133	1339	1540	1747	1954	2156	2362	2568	2775	2974	3184	3388	3592	3796	4004
108	106	313	518	724	928	1130	1339	1542	1746	1953	2160	2364	2568	2773	2977	3186	3388	3590	3796	4003
109	107	314	517	722	929	1133	1334	1542	1748	1952	2160	2362	2566	2772	2976	3181	3385	3591	3796	4002
110	111	311	518	721	928	1137	1337	1539	1748	1954	2157	2364	2569	2770	2978	3180	3384	3594	3796	4000
111	108	313	518	720	925	1133	1338	1542	1748	1951	2157	2362	2570	2773	2976	3184	3387	3594	3797	4004
112	110	312	518	722	929	1133	1340	1542	1743	1952	2156	2361	2568	2772	2978	3184	3388	3588	3798	4001
113	109	311	518	722	926	1134	1336	1543	1748	1952	2160	2364	2566	2773	2978	3183	3385	3592	3797	4003
114	107	314	518	723	928	1130	1337	1542	1748	1952	2158	2364	2568	2774	2975	3182	3385	3594	3798	4001
115	109	311	521	721	928	1132	1338	1543	1748	1955	2156	2361	2571	2774	2976	3184	3387	3589	3798	4001
116	110	312	518	723	930	1133	1337	1544	1745	1952	2156	2361	2569	2774	2976	3185	3388	3593	3797	4004
117	108	312	518	722	929	1134	1338	1543	1748	1950	2160	2364	2565	2773	2978	3182	3386	3592	3797	4004
118	107	313	517	724	926	1134	1337	1542	1748	1953	2160	2363	2569	2773	2978	3184	3384	3593	3800	4000
119	108	312	518	723	928	1132	1339	1537	1747	1953	2157	2362	2571	2773	2976	3184	3388	3590	3797	4002
120	109	312	520	722	928	1133	1337	1543	1748	1952	2158	2362	2566	2772	2977	3184	3386	3591	3799	4000
121	108	315	520	724	930	1133	1337	1542	1748	1952	2158	2365	2568	2776	2978	3180	3385	3595	3796	4002
122	110	312	519	723	927	1136	1336	1541	1749	1953	2156	2362	2569	2771	2976	3186	3384	3590	3799	4000
123	108	313	516	722	927	1132	1337	1541	1748	1953	2157	2363	2569	2774	2973	3184	3387	3593	3797	4004
124	110	312	518	723	930	1132	1340	1543	1747	1952	2159	2362	2568	2773	2976	3185	3386	3590	3797	4000
125	109	312	519	721	928	1132	1335	1544	1748	1952	2161	2364	2565	2774	2976	3180	3388	3591	3796	4003
126	108	313	517	721	925	1134	1335	1539	1744	1954	2158	2364	2566	2770	2976	3184	3386	3593	3798	4002
127	108	311	516	723	927	1135	1336	1541	1747	1952	2157	2360	2568	2773	2977	3184	3389	3590	3798	4000
128	108	313	518	722	929	1134	1337	1542	1745	1952	2160	2361	2568	2772	2977	3184	3390	3594	3798	4001
129	106	310	519	724	929	1132	1338	1543	1747	1952	2158	2363	2568	2774	2978	3182	3389	3590	3794	4005
130	110	314	519	719	927	1133	1336	1540	1747	1953	2160	2361	2568	2770	2977	3184	3383	3594	3799	4001
131	108	313	517	721	926	1134	1337	1540	1748	1953	2156	2363	2570	2774	2974	3183	3388	3592	3799	4001
132	107	312	518	721	928	1132	1337	1541	1747	1954	2156	2362	2570	2774	2974	3185	3388	3592	3799	4003
133	110	311	515	722	929	1132	1335	1544	1748	1950	2158	2364	2569	2774	2976	3184	3387	3593	3793	4005
134	105	314	520	723	928	1134	1336	1541	1748	1953	2157	2365	2567	2771	2977	3183	3388	3593	3796	4003
135	108	311	520	722	927	1132	1338	1542	1748	1951	2158	2363	2569	2775	2975	3182	3386	3592	3796	4000
136	104	314	518	721	930	1133	1338	1542	1745	1954	2158	2362	2570	2772	2976	3187	3386	3589	3797	4003
137	107	311	516	723	929	1134	1337	1546	1746	1952	2157	2360	2567	2774	2977	3181	3387	3592	3794	3999
138	109	311	519	722	928	1129	1333	1540	1750	1953	2157	2363	2569	2771	2978	3182	3386	3593	3796	4001
139	108	312	517	722	927	1129	1335	1540	1748	1955	2158	2359	2568	2773	2976	3185	3386	3590	3800	3999
140	109	312	517	721	926	1131	1340	1542	1744	1953	2159	2360	2568	2772	2974	3185	3387	3593	3796	4002
141	106	313	516	722	924	1134	1338	1543	1747	1953	2161	2361	2566	2776	2976	3181	3386	3590	3797	4005
142	110	308	518	722	928	1132	1338	1540	1749	1953	2158	2363	2568	2772	2976	3182	3386	3594	3799	3998
143	109	311	518	719	928	1133	1337	1543	1747	1956	2157	2363	2568	2773	2976	3182	3385	3591	3798	3998
144	108	311	519	721	926	1134	1336	1542	1744	1951	2156	2361	2570	2771	2978	3181	3386	3590	3797	4000
145	107	312	519	722	929	1132	1338	1543	1748	1953	2159	2362	2568	2774	2978	3183	3388	3590	3796	4003
146	109	311	517	723	928	1131	1336	1540	1750	1952	2157	2363	2566	2772	2977	3184	3385	3592	3796	4002
147	108	311	516	722	928	1136	1338	1540	1746	1954	2159	2362	2568	2771	2974	3182	3388	3591	3793	4000
148	106	312	516	722	928	1131	1338	1542	1744	1952	2156	2360	2568	2772	2974	3184	3390	3589	3798	4001
149	108	313	517	720	928	1133	1339	1544	1746	1951	2158	2361	2565	2774	2978	3182	3388	3590	3793	4000
150	110	309	518	722	926	1132	1336	1542	1749	1954	2160	2363	2563	2773	2976	3180	3385	3592	3793	4002
151	108	312	518	721	928	1133	1335	1541	1748	1952	2156	2362	2569	2772	2974	3179	3385	3594	3798	4000
152	110	313	516	721	930	1133	1338	1542	1749	1952	2157	2363	2570	2774	2976	3184	3388	3590	3800	4002
153	108	312	519	724	928	1134	1335	1540	1748	1952	2161	2361	2566	2776	2977	3186	3387	3590	3796	4004
154	110	311	516	723	927	1134	1336	1544	1750	1952	2158	2366	2570	2770	2978	3183	3386	3594	3797	4002
155	106	310	520	724	925	1134	1335	1539	1747	1953	2158	2365	2568	2773	2976	3182	3385	3594	3798	4002
156	109	310	520	722	927	1134	1338	1540	1746	1953	2158	2362	2569	2776	2976	3184	3387	3591	3796	4002
157	109	312	517	722	928	1133	1339	1543	1747	1950	2158	2361	2565	2773	2976	3182	3388	3590	3794	3998
158	109	311	516	722	928	1134	1338	1539	1747	1952	2157	2361	2567	2772	2978	3184	3386	3592	3794	4004
159	109	314	520	722	925	1133	1338	1541	1745	1954	2156	2362	2568	2773	2975	3181	3385	3592	3796	4000
160	108	314	520	721	929	1131	1337	1542	1747	1952	2161	2362	2569	2773	2976	3185	3386	3590	3798	4000
161	109	311	518	720	927	1134	1340	1546	1747	1953	2158	2363	2568	2774	2977	3182	3386	3590	3795	4004
162	110	312	518	722	928	1136	1335	1542	1748	1954	2158	2362	2568	2772	2976	3184	3384	3590	3796	4003
163	108	314	518	724	929	1136	1336	1541	1747	1952	2157	2364	2568	2774	2978	3180	3388	3592	3795	4000
164	108	312	520	721	929	1134	1336	1540	1745	1952	2156	2360	2570	2774	2973	3184	3389	3592	3799	4003
165	109	312	519	722	927	1131	1340	1545	1747	1953	2159	2363	2568	2774	2976	3185	3388	3590	3795	4000
166	107	311	515	722	926	1133	1335	1541	1747	1954	2158	2358	2566	2771	2976	3182	3384	3592	3796	4001
167	111	313	520	724	929	1135	1336	1542	1748	1954	2156	2362	2569	2776	2977	3185	3385	3593	3794	4004
168	106	312	519	724	928	1131	1336	1541	1748	1950	2158	2362	2568	2772	2978	3184	3388	3593	3796	4000
169	108	314	520	722	931	1134	1339	1542	1750	1952	2158	2364	2568	2772	2976	3183	3387	3591	3793	4001
170	109	316	516	723	927	1131	1338	1540	1749	1952	2156	2363	2564	2773	2979	3184	3388	3592	3796	4003
171	108	311	520	719	928	1135	1335	1543	1745	1954	2158	2364	2564	2771	2976	3184	3386	3589	3797	4000
172	108	312	518	719	929	1129	1337	1540	1745	1952	2158	2364	2569	2772	2976	3184	3388	3594	3798	4001
173	110	313	518	723	928	1132	1339	1541	1747	1954	2159	2360	2568	2775	2977	3185	3392	3589	3797	4003
174	108	312	516	721	929	1134	1338	1542	1746	1952	2157	2364	2566	2774	2979	3181	3385	3592	3796	4003
175	107	310	517	722	925	1133	1334	1539	1747	1952	2155	2364	2569	2771	2977	3184	3388	3595	3796	4003
176	108	313	519	723	928	1130	1338	1542	1744	1951	2158	2361	2567	2771	2977	3184	3385	3590	3796	4001
177	109	308	518	722	929	1129	1335	1543	1746	1952	2158	2361	2568	2773	2978	3186	3386	3588	3800	4003
178	110	312	517	721	929	1133	1334	1542	1749	1952	2158	2363	2568	2774	2978	3183	3386	3590	3794	3999
179	108	310	519	722	927	1133	1338	1540	1746	1952	2155	2363	2569	2774	2977	3186	3385	3592	3797	4002
180	110	311	520	722	927	1134	1337	1542	1749	1952	2160	2360	2569	2773	2977	3186	3385	3590	3796	4002
181	105	312	518	724	929	1133	1339	1540	1747	1952	2160	2362	2568	2771	2977	3182	3388	3592	3796	4001
182	110	313	516	721	929	1132	1337	1542	1749	1951	2158	2362	2565	2776	2978	3182	3386	3593	3796	4002
183	109	313	517	723	928	1134	1337	1540	1748	1953	2156	2363	2567	2772	2976	3181	3384	3593	3796	4002
184	108	315	517	721	928	1132	1338	1541	1746	1953	2159	2362	2570	2771	2977	3186	3388	3592	3797	4000
185	107	312	517	721	927	1134	1339	1544	1749	1950	2157	2362	2568	2772	2976	3181	3388	3592	3796	4003
186	110	315	520	722	928	1134	1337	1542	1750	1952	2160	2361	2564	2774	2977	3184	3386	3590	3796	4002
187	109	312	519	722	925	1133	1338	1540	1747	1952	2157	2364	2568	2771	2978	3184	3388	3592	3796	4001
188	108	314	518	721	926	1132	1340	1542	1746	1952	2159	2360	2569	2773	2977	3184	3386	3592	3797	4002
189	108	311	520	724	928	1133	1337	1543	1749	1950	2159	2363	2569	2770	2976	3181	3386	3592	3800	3998
190	109	313	517	722	928	1133	1339	1541	1742	1954	2158	2364	2565	2775	2978	3182	3384	3591	3796	4004
191	107	315	516	722	926	1134	1336	1542	1746	1955	2157	2364	2568	2773	2978	3183	3388	3593	3796	4003
192	109	312	515	721	925	1133	1337	1540	1746	1952	2156	2360	2567	2773	2974	3182	3386	3593	3795	4002
193	109	312	519	723	928	1131	1338	1543	1746	1950	2160	2362	2568	2774	2976	3184	3388	3590	3798	3998
194	106	313	520	723	928	1133	1340	1544	1748	1952	2158	2363	2565	2775	2978	3179	3384	3591	3795	4003
195	108	315	519	723	926	1133	1336	1538	1749	1952	2157	2364	2568	2772	2978	3184	3387	3592	3796	3999
196	107	310	517	722	928	1133	1337	1539	1745	1950	2157	2361	2566	2774	2974	3184	3386	3592	3794	4000
197	105	314	518	721	928	1133	1338	1542	1747	1950	2156	2362	2568	2775	2975	3182	3387	3589	3799	4000
198	111	315	518	723	927	1133	1338	1541	1746	1950	2157	2363	2566	2773	2979	3184	3386	3588	3796	4002
199	110	314	520	724	928	1133	1336	1540	1746	1953	2157	2366	2568	2772	2978	3186	3384	3590	3795	4003
200	105	315	518	723	927	1132	1337	1540	1746	1952	2155	2362	2568	2773	2976	3184	3388	3593	3797	4001
201	108	312	520	722	928	1130	1336	1545	1747	1951	2160	2359	2569	2773	2980	3184	3388	3589	3796	4000
202	110	313	520	724	926	1133	1338	1541	1748	1953	2160	2361	2566	2774	2978	3182	3386	3592	3796	4000
203	106	312	518	720	927	1133	1338	1542	1746	1955	2157	2364	2568	2771	2979	3184	3385	3593	3795	4004
204	108	312	519	723	928	1131	1337	1543	1746	1952	2158	2363	2569	2773	2976	3186	3386	3592	3796	4003
205	110	315	519	722	927	1134	1338	1542	1747	1950	2157	2361	2570	2773	2976	3184	3390	3592	3799	4002
206	106	310	520	723	927	1132	1341	1542	1745	1952	2160	2362	2566	2776	2976	3181	3385	3592	3795	3999
207	107	313	520	722	928	1133	1338	1543	1748	1954	2158	2364	2569	2774	2977	3181	3384	3592	3796	4004
208	108	314	517	721	926	1133	1335	1541	1746	1952	2157	2360	2569	2770	2976	3184	3388	3590	3798	4002
209	108	313	521	721	929	1133	1339	1544	1749	1951	2158	2362	2568	2772	2976	3183	3388	3592	3797	4000
210	108	312	518	721	929	1133	1338	1541	1748	1951	2159	2363	2569	2775	2977	3183	3386	3591	3792	4001
211	110	311	520	725	928	1133	1338	1540	1750	1953	2157	2364	2565	2770	2976	3184	3384	3592	3795	4002
212	109	313	519	720	924	1134	1339	1542	1748	1953	2154	2360	2568	2774	2977	3184	3387	3593	3794	4004
213	108	315	519	721	927	1131	1340	1544	1746	1950	2157	2363	2566	2769	2975	3182	3387	3596	3797	4003
214	110	314	517	722	928	1133	1339	1544	1748	1952	2158	2365	2566	2774	2978	3182	3388	3592	3797	4001
215	108	313	518	720	927	1134	1335	1541	1747	1956	2158	2362	2566	2774	2978	3184	3384	3590	3796	4000
216	110	312	518	720	925	1131	1336	1539	1748	1954	2158	2361	2569	2772	2976	3184	3386	3592	3798	4002
217	109	314	519	722	928	1134	1338	1540	1747	1952	2157	2362	2568	2773	2977	3185	3384	3594	3800	4001
218	109	312	518	723	929	1132	1333	1542	1749	1952	2160	2360	2566	2773	2977	3180	3388	3590	3798	4003
219	110	314	519	722	928	1132	1337	1540	1750	1954	2158	2364	2566	2770	2978	3185	3386	3595	3794	4003
220	109	312	517	722	927	1132	1335	1544	1746	1954	2156	2364	2564	2769	2978	3182	3386	3589	3798	4000
221	108	312	516	720	927	1133	1336	1540	1748	1952	2160	2363	2571	2773	2975	3186	3387	3591	3798	4000
222	106	313	520	721	930	1133	1339	1544	1749	1950	2157	2362	2566	2774	2978	3182	3389	3588	3797	4001
223	110	310	515	724	928	1131	1339	1543	1746	1954	2159	2362	2568	2776	2977	3180	3387	3591	3794	4002
224	108	311	520	721	928	1133	1337	1542	1746	1950	2158	2360	2569	2772	2976	3185	3386	3591	3796	4003
225	109	312	517	721	928	1134	1337	1541	1747	1953	2158	2362	2570	2773	2978	3182	3388	3592	3798	4000
226	108	315	518	722	930	1132	1338	1541	1748	1954	2160	2362	2568	2774	2978	3181	3389	3592	3796	4001
227	109	311	518	723	927	1134	1339	1538	1749	1953	2156	2362	2566	2773	2978	3184	3387	3589	3796	4004
228	111	309	519	723	927	1132	1336	1541	1746	1950	2156	2362	2566	2768	2974	3184	3386	3593	3797	4004
229	108	310	518	721	926	1131	1335	1541	1747	1951	2159	2362	2568	2774	2976	3183	3386	3592	3799	4002
230	108	314	517	720	928	1134	1335	1544	1750	1951	2158	2366	2569	2773	2977	3183	3386	3590	3793	4001
231	109	308	520	723	926	1133	1339	1540	1749	1955	2157	2362	2568	2773	2979	3184	3390	3589	3795	4004
232	108	311	519	722	927	1133	1334	1543	1748	1952	2157	2362	2568	2772	2976	3183	3384	3592	3796	4004
233	106	314	518	721	926	1133	1334	1540	1748	1952	2157	2362	2568	2772	2977	3184	3386	3593	3800	4001
234	109	312	519	721	928	1132	1338	1542	1749	1952	2160	2363	2567	2773	2976	3182	3392	3589	3796	4001
235	110	313	517	723	926	1134	1337	1541	1745	1952	2158	2365	2568	2774	2977	3182	3385	3592	3795	4004
236	110	310	516	722	930	1131	1339	1542	1749	1950	2156	2360	2566	2772	2977	3184	3385	3590	3796	4003
237	106	312	519	722	928	1135	1335	1542	1746	1953	2160	2365	2567	2772	2976	3182	3387	3592	3799	4002
238	108	312	517	722	926	1133	1338	1542	1746	1953	2160	2363	2568	2773	2977	3184	3386	3594	3797	4001
239	108	312	518	725	929	1134	1338	1541	1748	1955	2157	2360	2568	2773	2976	3181	3388	3589	3796	4001
240	108	312	517	722	926	1133	1337	1540	1747	1950	2154	2358	2565	2770	2974	3185	3385	3592	3793	3998
241	106	310	518	721	926	1130	1334	1541	1746	1952	2158	2362	2569	2770	2976	3185	3387	3594	3800	4000
242	109	311	519	724	928	1131	1337	1540	1748	1952	2159	2362	2569	2775	2976	3180	3388	3591	3796	4003
243	108	310	518	723	928	1132	1339	1540	1747	1952	2156	2364	2566	2774	2978	3182	3387	3590	3796	4001
